route_id,route_short_name,route_long_name,trip_id,stop_sequence,stop_id,stop_name,arrival_time,departure_time
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674248,10,900304,MacArthur,14:21:00,14:21:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674248,11,900202,19th Street Oakland,14:24:00,14:25:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674248,12,900102,12th Street / Oakland City Center,14:26:00,14:27:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674248,13,901101,West Oakland,14:31:00,14:32:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674248,14,901161,Embarcadero,14:38:00,14:39:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674248,15,901201,Montgomery Street,14:40:00,14:40:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674248,16,901301,Powell Street,14:42:00,14:42:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674248,17,901401,Civic Center / UN Plaza,14:43:00,14:44:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674248,18,901501,16th Street / Mission,14:46:00,14:46:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674248,19,901601,24th Street / Mission,14:48:00,14:48:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674248,20,901701,Glen Park,14:50:00,14:51:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674248,21,901801,Balboa Park,14:53:00,14:53:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674248,22,901903,Daly City,14:57:00,14:58:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674248,23,906101,Colma,15:01:00,15:02:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674248,24,906201,South San Francisco,15:04:00,15:05:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674248,25,906301,San Bruno,15:08:00,15:08:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674248,26,907101,San Francisco International Airport,15:12:00,15:13:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674249,0,908302,Antioch,13:43:00,13:43:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674249,1,908202,Pittsburg Center,13:50:00,13:50:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674249,2,903802,Pittsburg / Bay Point,14:04:00,14:04:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674249,3,903702,North Concord / Martinez,14:10:00,14:11:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674249,4,903602,Concord,14:14:00,14:15:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674249,5,903502,Pleasant Hill / Contra Costa Centre,14:19:00,14:20:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674249,6,903402,Walnut Creek,14:22:00,14:23:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674249,7,903302,Lafayette,14:27:00,14:27:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674249,8,903202,Orinda,14:32:00,14:32:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674249,9,903102,Rockridge,14:38:00,14:38:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674249,10,900304,MacArthur,14:41:00,14:41:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674249,11,900202,19th Street Oakland,14:44:00,14:45:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674249,12,900102,12th Street / Oakland City Center,14:46:00,14:47:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674249,13,901101,West Oakland,14:51:00,14:52:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674249,14,901161,Embarcadero,14:58:00,14:59:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674249,15,901201,Montgomery Street,15:00:00,15:00:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674249,16,901301,Powell Street,15:02:00,15:02:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674249,17,901401,Civic Center / UN Plaza,15:03:00,15:04:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674249,18,901501,16th Street / Mission,15:06:00,15:06:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674249,19,901601,24th Street / Mission,15:08:00,15:08:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674249,20,901701,Glen Park,15:10:00,15:11:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674249,21,901801,Balboa Park,15:13:00,15:13:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674249,22,901903,Daly City,15:17:00,15:18:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674249,23,906101,Colma,15:21:00,15:22:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674249,24,906201,South San Francisco,15:24:00,15:25:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674249,25,906301,San Bruno,15:28:00,15:28:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674249,26,907101,San Francisco International Airport,15:32:00,15:33:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674250,0,908302,Antioch,14:03:00,14:03:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674250,1,908202,Pittsburg Center,14:10:00,14:10:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674250,2,903802,Pittsburg / Bay Point,14:24:00,14:24:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674250,3,903702,North Concord / Martinez,14:30:00,14:31:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674250,4,903602,Concord,14:34:00,14:35:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674250,5,903502,Pleasant Hill / Contra Costa Centre,14:39:00,14:40:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674250,6,903402,Walnut Creek,14:42:00,14:43:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674250,7,903302,Lafayette,14:47:00,14:47:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674250,8,903202,Orinda,14:52:00,14:52:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674250,9,903102,Rockridge,14:58:00,14:58:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674250,10,900304,MacArthur,15:01:00,15:01:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674250,11,900202,19th Street Oakland,15:04:00,15:05:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674250,12,900102,12th Street / Oakland City Center,15:06:00,15:07:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674250,13,901101,West Oakland,15:11:00,15:12:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674250,14,901161,Embarcadero,15:18:00,15:19:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674250,15,901201,Montgomery Street,15:20:00,15:20:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674250,16,901301,Powell Street,15:22:00,15:22:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674250,17,901401,Civic Center / UN Plaza,15:23:00,15:24:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674250,18,901501,16th Street / Mission,15:26:00,15:26:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674250,19,901601,24th Street / Mission,15:28:00,15:28:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674250,20,901701,Glen Park,15:30:00,15:31:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674250,21,901801,Balboa Park,15:33:00,15:33:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674250,22,901903,Daly City,15:37:00,15:38:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674250,23,906101,Colma,15:41:00,15:42:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674250,24,906201,South San Francisco,15:44:00,15:45:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674250,25,906301,San Bruno,15:48:00,15:48:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674250,26,907101,San Francisco International Airport,15:52:00,15:53:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674251,0,908302,Antioch,14:23:00,14:23:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674251,1,908202,Pittsburg Center,14:30:00,14:30:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674251,2,903802,Pittsburg / Bay Point,14:44:00,14:44:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674251,3,903702,North Concord / Martinez,14:50:00,14:51:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674251,4,903602,Concord,14:54:00,14:55:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674251,5,903502,Pleasant Hill / Contra Costa Centre,14:59:00,15:00:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674251,6,903402,Walnut Creek,15:02:00,15:03:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674251,7,903302,Lafayette,15:07:00,15:07:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674251,8,903202,Orinda,15:12:00,15:12:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674251,9,903102,Rockridge,15:18:00,15:18:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674251,10,900304,MacArthur,15:21:00,15:21:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674251,11,900202,19th Street Oakland,15:24:00,15:25:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674251,12,900102,12th Street / Oakland City Center,15:26:00,15:27:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674251,13,901101,West Oakland,15:31:00,15:32:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674251,14,901161,Embarcadero,15:38:00,15:39:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674251,15,901201,Montgomery Street,15:40:00,15:40:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674251,16,901301,Powell Street,15:42:00,15:42:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674251,17,901401,Civic Center / UN Plaza,15:43:00,15:44:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674251,18,901501,16th Street / Mission,15:46:00,15:46:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674251,19,901601,24th Street / Mission,15:48:00,15:48:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674251,20,901701,Glen Park,15:50:00,15:51:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674251,21,901801,Balboa Park,15:53:00,15:53:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674251,22,901903,Daly City,15:57:00,15:58:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674251,23,906101,Colma,16:01:00,16:02:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674251,24,906201,South San Francisco,16:04:00,16:05:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674251,25,906301,San Bruno,16:08:00,16:08:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674251,26,907101,San Francisco International Airport,16:12:00,16:13:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674252,0,908302,Antioch,14:43:00,14:43:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674252,1,908202,Pittsburg Center,14:50:00,14:50:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674252,2,903802,Pittsburg / Bay Point,15:04:00,15:04:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674252,3,903702,North Concord / Martinez,15:10:00,15:11:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674252,4,903602,Concord,15:14:00,15:15:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674252,5,903502,Pleasant Hill / Contra Costa Centre,15:19:00,15:20:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674252,6,903402,Walnut Creek,15:22:00,15:23:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674252,7,903302,Lafayette,15:27:00,15:27:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674252,8,903202,Orinda,15:32:00,15:32:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674252,9,903102,Rockridge,15:38:00,15:38:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674252,10,900304,MacArthur,15:41:00,15:41:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674252,11,900202,19th Street Oakland,15:44:00,15:45:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674252,12,900102,12th Street / Oakland City Center,15:46:00,15:47:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674252,13,901101,West Oakland,15:51:00,15:52:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674252,14,901161,Embarcadero,15:58:00,15:59:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674252,15,901201,Montgomery Street,16:00:00,16:00:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674252,16,901301,Powell Street,16:02:00,16:02:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674252,17,901401,Civic Center / UN Plaza,16:03:00,16:04:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674252,18,901501,16th Street / Mission,16:06:00,16:06:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674252,19,901601,24th Street / Mission,16:08:00,16:08:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674252,20,901701,Glen Park,16:10:00,16:11:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674252,21,901801,Balboa Park,16:13:00,16:13:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674252,22,901903,Daly City,16:17:00,16:18:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674252,23,906101,Colma,16:21:00,16:22:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674252,24,906201,South San Francisco,16:24:00,16:25:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674252,25,906301,San Bruno,16:28:00,16:28:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674252,26,907101,San Francisco International Airport,16:32:00,16:33:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674253,0,908302,Antioch,15:03:00,15:03:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674253,1,908202,Pittsburg Center,15:10:00,15:10:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674253,2,903802,Pittsburg / Bay Point,15:24:00,15:24:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674253,3,903702,North Concord / Martinez,15:30:00,15:31:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674253,4,903602,Concord,15:34:00,15:35:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674253,5,903502,Pleasant Hill / Contra Costa Centre,15:39:00,15:40:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674253,6,903402,Walnut Creek,15:42:00,15:43:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674253,7,903302,Lafayette,15:47:00,15:47:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674253,8,903202,Orinda,15:52:00,15:52:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674253,9,903102,Rockridge,15:58:00,15:58:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674253,10,900304,MacArthur,16:01:00,16:01:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674253,11,900202,19th Street Oakland,16:04:00,16:05:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674253,12,900102,12th Street / Oakland City Center,16:06:00,16:07:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674253,13,901101,West Oakland,16:11:00,16:12:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674253,14,901161,Embarcadero,16:18:00,16:19:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674253,15,901201,Montgomery Street,16:20:00,16:20:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674253,16,901301,Powell Street,16:22:00,16:22:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674253,17,901401,Civic Center / UN Plaza,16:23:00,16:24:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674253,18,901501,16th Street / Mission,16:26:00,16:26:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674253,19,901601,24th Street / Mission,16:28:00,16:28:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674253,20,901701,Glen Park,16:30:00,16:31:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674253,21,901801,Balboa Park,16:33:00,16:33:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674253,22,901903,Daly City,16:37:00,16:38:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674253,23,906101,Colma,16:41:00,16:42:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674253,24,906201,South San Francisco,16:44:00,16:45:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674253,25,906301,San Bruno,16:48:00,16:48:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674253,26,907101,San Francisco International Airport,16:52:00,16:53:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674254,0,908302,Antioch,15:23:00,15:23:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674254,1,908202,Pittsburg Center,15:30:00,15:30:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674254,2,903802,Pittsburg / Bay Point,15:44:00,15:44:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674254,3,903702,North Concord / Martinez,15:50:00,15:51:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674254,4,903602,Concord,15:54:00,15:55:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674254,5,903502,Pleasant Hill / Contra Costa Centre,15:59:00,16:00:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674254,6,903402,Walnut Creek,16:02:00,16:03:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674254,7,903302,Lafayette,16:07:00,16:07:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674254,8,903202,Orinda,16:12:00,16:12:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674254,9,903102,Rockridge,16:18:00,16:18:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674254,10,900304,MacArthur,16:21:00,16:21:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674254,11,900202,19th Street Oakland,16:24:00,16:25:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674254,12,900102,12th Street / Oakland City Center,16:26:00,16:27:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674254,13,901101,West Oakland,16:31:00,16:32:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674254,14,901161,Embarcadero,16:38:00,16:39:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674254,15,901201,Montgomery Street,16:40:00,16:40:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674254,16,901301,Powell Street,16:42:00,16:42:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674254,17,901401,Civic Center / UN Plaza,16:43:00,16:44:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674254,18,901501,16th Street / Mission,16:46:00,16:46:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674254,19,901601,24th Street / Mission,16:48:00,16:48:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674254,20,901701,Glen Park,16:50:00,16:51:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674254,21,901801,Balboa Park,16:53:00,16:53:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674254,22,901903,Daly City,16:57:00,16:58:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674254,23,906101,Colma,17:01:00,17:02:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674254,24,906201,South San Francisco,17:04:00,17:05:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674254,25,906301,San Bruno,17:08:00,17:08:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674254,26,907101,San Francisco International Airport,17:12:00,17:13:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674255,0,908302,Antioch,15:43:00,15:43:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674255,1,908202,Pittsburg Center,15:50:00,15:50:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674255,2,903802,Pittsburg / Bay Point,16:04:00,16:04:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674255,3,903702,North Concord / Martinez,16:10:00,16:11:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674255,4,903602,Concord,16:14:00,16:15:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674255,5,903502,Pleasant Hill / Contra Costa Centre,16:19:00,16:20:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674255,6,903402,Walnut Creek,16:22:00,16:23:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674255,7,903302,Lafayette,16:27:00,16:27:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674255,8,903202,Orinda,16:32:00,16:32:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674255,9,903102,Rockridge,16:38:00,16:38:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674255,10,900304,MacArthur,16:41:00,16:41:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1674255,11,900202,19th Street Oakland,16:44:00,16:45:00
